message_id,date,source_url,title
262,2026-07-30T15:55:27+00:00,https://rabota.sber.ru/search/senior-product-lead-gigachat-4517248/,🔵 Senior Product Lead (GigaChat)
263,2026-07-30T15:55:30+00:00,https://rabota.sber.ru/search/techlead-ml-agentnogo-poiska-4555591/,🔵 Tech Lead ML agentic search
264,2026-07-30T15:55:34+00:00,https://hh.ru/vacancy/134905001,🔵 ML Engineer (Data Scientist)
268,2026-07-30T19:57:10+00:00,https://hh.ru/vacancy/135247927,🔵 Head of LLM Development
269,2026-07-30T19:57:14+00:00,https://hh.ru/vacancy/134908155,🔵 AI Lead
270,2026-07-30T23:57:20+00:00,https://rabota.sber.ru/search/razrabotchik-ai-agentov-python-4546865/,🔵 AI agents developer (Python)
271,2026-07-30T23:57:23+00:00,https://rabota.sber.ru/search/product-owner-ai-4555588/,🔵 Product Owner (AI)
272,2026-07-31T03:56:35+00:00,https://yandex.ru/jobs/vacancies/rukovoditel-komandi-v-gruppu-llm-46287,"🔵 Team Lead, LLM group"
273,2026-07-31T07:55:28+00:00,https://hirify.me/jobs/778254-python-developer-llm,🔵 Python Developer (LLM)
274,2026-07-31T07:55:32+00:00,https://hh.ru/vacancy/135769425,🔵 AI Lead Engineer (playing tech lead)
275,2026-07-31T07:55:35+00:00,https://t.me/ml_jobs_kz/975,🔵 Head of AI / Lead AI Engineer
276,2026-07-31T07:55:39+00:00,https://t.me/remote_ai_jobs/369,"🔵 Staff Backend Engineer, AI Systems"
277,2026-07-31T07:55:43+00:00,https://hh.ru/vacancy/134842066,🔵 AI Engineer
278,2026-07-31T07:55:47+00:00,https://hh.ru/vacancy/135768175,🔵 ML Engineer (LLM/NLP)
279,2026-07-31T07:55:50+00:00,https://t.me/forproducts/10225,🔵 AI Product Engineer
281,2026-07-31T12:00:03+00:00,https://hirify.me/jobs/789823-senior-fullstack-developer-python-react,"🔵 Senior Fullstack Developer (Python, React, AI)"
282,2026-07-31T12:00:07+00:00,https://hirify.me/jobs/772104-intern-ai-developer-fullstack,🔵 Intern AI Developer (Fullstack)
283,2026-07-31T12:00:11+00:00,https://rabota.sber.ru/search/python-razrabotchik-ai-agent-operacionnyy-direktor-4554630/,"🔵 Python developer (AI agent, Operations Director)"
284,2026-07-31T12:00:15+00:00,https://hh.ru/vacancy/135783896,🔵 Lead AI Engineer
285,2026-07-31T12:00:19+00:00,https://rabota.sber.ru/search/typescript-node-js-developer-v-gigacode-ai-developer-platform-4550285/,🔵 TypeScript/Node.js Developer (AI Developer Platform)
286,2026-07-31T12:00:22+00:00,https://hh.ru/vacancy/133722627,🔵 AI agent engineer
287,2026-07-31T12:00:26+00:00,https://hh.ru/vacancy/135780356,🔵 AI Solutions Engineer / AI Solutions Sales Manager / Vibe Coder
288,2026-07-31T12:00:30+00:00,https://hh.ru/vacancy/135567280,🔵 AI-инженер
289,2026-07-31T15:59:12+00:00,https://hirify.me/jobs/790961-glavnyi-razrabotcik-python-gen-ai,🔵 Главный разработчик Python (Gen AI)
290,2026-07-31T15:59:16+00:00,https://hirify.me/jobs/421455-nlp-developer-ai,🔵 NLP Developer (AI) (Intern)
291,2026-07-31T15:59:19+00:00,https://hirify.me/jobs/790350-product-manager-ai,🔵 Product Manager (AI)
292,2026-07-31T19:59:45+00:00,https://hh.ru/vacancy/135795786,🔵 Vibe-coder / AI specialist / IT / ИИ-инженер
293,2026-08-01T00:08:35+00:00,https://almaty.hh.kz/vacancy/135661340,🔵 Lead Backend Developer / AI Engineer
294,2026-08-01T00:08:38+00:00,https://almaty.hh.kz/vacancy/135752017,🔵 Senior AI Engineer / AI Architect (Multi-Agent Systems)
295,2026-08-01T00:08:42+00:00,https://hirehi.ru/development/ai-engineer-70575,🔵 ai engineer
296,2026-08-01T00:08:46+00:00,https://career.habr.com/vacancies/1000168013,🔵 Инженер по созданию агентов ИИ/AI Agent Engineer
297,2026-08-01T00:08:50+00:00,https://career.habr.com/vacancies/1000168006,🔵 Full Stack Team Lead (AI PDLC)
298,2026-08-01T00:08:53+00:00,https://job.alfabank.ru/vacancies/digital/,🔵 Промпт-инженер
299,2026-08-01T00:08:57+00:00,https://hh.ru/vacancy/135278980,🔵 AI Engineer / AI Automation Specialist
300,2026-08-01T00:09:01+00:00,https://hh.ru/vacancy/135084322,🔵 AI Product Manager
301,2026-08-01T00:09:05+00:00,https://yandex.ru/jobs/vacancies/mlrazrabotchik-v-gruppu-spetsproektov-kachestva-poiska-core-agentic-search-47510,🔵 ML-разработчик в группу спецпроектов качества Поиска (Core & Agentic Search)
302,2026-08-01T00:09:08+00:00,https://jobs.ashbyhq.com/higgsfieldai/300fa007-df6a-48cf-b776-9e1f1de1e5c5,🔵 Product Manager
303,2026-08-01T00:09:12+00:00,https://yandex.ru/jobs/vacancies/veduschiy-razrabotchik-tehlid-agentskoy-platformi-v-alisu-46683,🔵 Ведущий разработчик (Техлид) агентской платформы в Алису
304,2026-08-01T00:09:16+00:00,https://hirehi.ru/devops/platform-engineer-70544,🔵 platform engineer
305,2026-08-01T00:09:20+00:00,https://hirehi.ru/development/java-razrabotchik-70548,🔵 Java разработчик
306,2026-08-01T00:09:23+00:00,https://career.habr.com/vacancies/1000167987,🔵 AI-разработчик
307,2026-08-01T08:08:29+00:00,https://hirify.me/jobs/792512-corporate-architect-ai,Корпоративный Архитектор по Работе с ДЗО (AI)
309,2026-08-01T08:08:36+00:00,https://hirehi.ru/devops/appsec-engineer-70618,appsec engineer
310,2026-08-01T08:08:40+00:00,https://hirehi.ru/development/data-scientist-70659,data scientist
311,2026-08-01T08:08:44+00:00,https://hh.ru/vacancy/135295878,AI-разработчик / вайбкодер
312,2026-08-01T10:03:53+00:00,https://t.me/neurodromo/4126,Middle AI/ML-инженер 💜
313,2026-08-01T10:03:57+00:00,https://t.me/neurodromo/4145,AI Engineer (Multi-Agent Systems & RAG)
314,2026-08-01T10:04:01+00:00,https://t.me/n8njobs_ru/42,Lead-Архитектор AI-систем (n8n + Docker + Битрикс24)
315,2026-08-01T10:04:05+00:00,https://t.me/aivacancychannel/4636,Ищу Python-разработчика (Middle/Senior) с опытом в AI для партнерства
316,2026-08-01T10:04:08+00:00,https://t.me/neurodromo/4149,AI Automation / n8n-разработчик
317,2026-08-01T10:04:12+00:00,https://t.me/aivacancychannel/4718,Ищу эксперта для создания практического курса по вайбкодингу (AI Coding)
318,2026-08-01T10:04:16+00:00,https://t.me/aivacancychannel/4726,Ищем разработчика Telegram ERP / AI Project Management (n8n + Airtable + AI)
319,2026-08-01T10:04:20+00:00,https://t.me/aivacancychannel/4728,Ищу AI Automation / n8n-разработчика
320,2026-08-01T10:04:23+00:00,https://t.me/AI_vacancy/1562,Инженер голосовых AI-агентов (Voice Conversation Designer)
321,2026-08-01T10:04:27+00:00,https://t.me/vakansii_ai/1647,Python-разработчик в команду запуска внутренних AI-сервисов
322,2026-08-01T10:04:31+00:00,https://t.me/aivacancychannel/4612,Ищем разработчика AI-агентов
323,2026-08-01T12:04:30+00:00,https://hh.ru/vacancy/135705209,Product Owner / Lead Product Manager (AI Platform)
324,2026-08-01T12:04:34+00:00,https://hh.ru/vacancy/133774077,AI/AI-agent developer (Python)
325,2026-08-01T12:04:37+00:00,https://hh.ru/vacancy/135192036,Технический продакт-менеджер (AI-платформа)
326,2026-08-01T20:05:35+00:00,https://t.me/ITjobsFeed/14396,Lead Python Developer (AI)
327,2026-08-01T20:05:39+00:00,https://t.me/ITjobsFeed/14435,AI Tech Lead (AI-инициативы / Big Data / Production)
328,2026-08-01T20:05:43+00:00,https://t.me/ITjobsFeed/14443,AI Python Engineer (LLM / RAG / Agentic-сценарии) 🤖🐍
329,2026-08-01T20:05:46+00:00,https://t.me/ITjobsFeed/14490,Разработчик (стажёр) в команду AI‐автоматизаций
330,2026-08-01T20:05:50+00:00,https://t.me/ITjobsFeed/14509,Fullstack AI инженер (Генерация презентаций / RAG / Агенты)
331,2026-08-01T20:05:54+00:00,https://t.me/ITjobsFeed/14517,AI Developer (Node.js/TS)
332,2026-08-01T20:05:57+00:00,https://t.me/ITjobsFeed/14563,Full Stack AI Engineer (TypeScript / React / Temporal / LLM)
333,2026-08-01T20:06:01+00:00,https://t.me/ITjobsFeed/14657,Senior Python-разработчик (LLM / RAG / Agentic-сценарии) 🐍🤖
334,2026-08-01T20:06:05+00:00,https://t.me/ITjobsFeed/14669,AI-разработчик (.NET + LLM)
335,2026-08-01T20:06:09+00:00,https://t.me/ITjobsFeed/14697,Python-разработчик (FastAPI / LLM Agent Workflow / Event-Driven) 🐍⚡️
336,2026-08-01T20:06:13+00:00,https://t.me/ITjobsFeed/14779,AI Automation Engineer
337,2026-08-01T20:06:16+00:00,https://t.me/ITjobsFeed/14399,AI Developers / Vibe Coders
338,2026-08-01T20:06:20+00:00,https://t.me/ITjobsFeed/14466,Backend Software Engineer — Applied ML & LLM Systems
339,2026-08-01T20:06:24+00:00,https://t.me/ITjobsFeed/14514,Agentic AI / LLM Engineer — разработчик AI-агентов
340,2026-08-01T20:06:28+00:00,https://t.me/ITjobsFeed/14598,AI-product engineer
341,2026-08-01T20:06:31+00:00,https://t.me/ITjobsFeed/14698,AI Product Engineer в Ryze AI
342,2026-08-01T20:06:35+00:00,https://t.me/ITjobsFeed/14419,Senior Backend Engineer (Python)
343,2026-08-01T20:06:39+00:00,https://t.me/ITjobsFeed/14587,Senior Full Stack разработчик (Python/Django + React/TypeScript / LLM-агенты) 🎵🤖
344,2026-08-01T20:06:43+00:00,https://t.me/ITjobsFeed/14727,Frontend developer (Disrupt)
345,2026-08-01T20:06:46+00:00,https://t.me/ITjobsFeed/14783,Principal Engineering Lead (Customer Experience)
346,2026-08-01T20:06:50+00:00,https://t.me/ITjobsFeed/14841,Junior Python-разработчик (стажировка)
347,2026-08-01T20:06:54+00:00,https://t.me/ITjobsFeed/14464,MLOps (банк)
348,2026-08-02T08:06:15+00:00,https://hirify.me/jobs/766658-senior-backend-developer-ai,Senior Backend Developer (AI)
349,2026-08-02T08:06:19+00:00,https://hh.ru/vacancy/135011789,Senior Software Architect (AI Agent Systems)
350,2026-08-02T08:06:23+00:00,https://t.me/remote_ai_jobs/371,AI Engineer
351,2026-08-02T08:06:27+00:00,https://t.me/vakansii_ai/1663,Junior/Middle ML-инженер/Python разработчик [SmartDocs]
352,2026-08-02T08:06:31+00:00,https://hirehi.ru/development/python-razrabotchik-70884,python разработчик
353,2026-08-02T08:06:34+00:00,https://hirehi.ru/development/low-code-developer-70886,low-code developer
355,2026-08-02T12:06:32+00:00,https://t.me/ml_jobs_kz/977,Senior AI Engineer
356,2026-08-02T12:06:36+00:00,https://rabota.sber.ru/search/middle-python-razrabotchik-nedvizhimost-i-ekspluataciya-4543726/,Middle Python - разработчик (Недвижимость и эксплуатация)
357,2026-08-02T21:30:16+00:00,https://t.me/ITjobsFeed/14443,AI Python Engineer (LLM / RAG / Agentic-сценарии) 🤖🐍
358,2026-08-02T21:30:20+00:00,https://t.me/ITjobsFeed/14466,Backend Software Engineer — Applied ML & LLM Systems
359,2026-08-02T21:30:24+00:00,https://www.tbank.ru/career/it/vacancy/moscow/ml-prodakt-menedzher-computer-use-agent-dlya-podderzhki/dd009701-6066-4f3b-9b34-a46656030fb5/,ML/AI product manager (AI agent for customer service)
360,2026-08-02T21:30:27+00:00,https://t.me/ITjobsFeed/14419,Senior Backend Engineer (Python)
361,2026-08-02T21:30:32+00:00,https://t.me/ITjobsFeed/14445,Senior Fullstack Developer (Python & Angular)
362,2026-08-02T21:31:36+00:00,https://t.me/ITjobsFeed/14435,AI Tech Lead (AI-инициативы / Big Data / Production)
364,2026-08-03T00:15:40+00:00,https://yandex.ru/jobs/vacancies/veduschiy-razrabotchik-tehlid-agentskoy-platformi-v-alisu-46683,Ведущий разработчик (Техлид) агентской платформы в Алису
365,2026-08-03T08:10:34+00:00,https://t.me/vakansii_ai/1665,AI-разработчик
366,2026-08-03T08:10:38+00:00,https://hirehi.ru/development/ai-engineer-71119,ai engineer
367,2026-08-03T08:10:42+00:00,https://rabota.sber.ru/search/nlp-llm-researcher-4546944/,NLP/LLM Researcher
368,2026-08-03T08:10:45+00:00,https://hh.ru/vacancy/134953093,AI Creative Developer / Vibe Coder (AI Software)
369,2026-08-03T08:10:49+00:00,https://career.habr.com/vacancies/1000167987,AI-разработчик
370,2026-08-03T08:10:53+00:00,https://job.alfabank.ru/vacancies/digital/,Tech Lead Python/ Технический лидер разработки
371,2026-08-03T08:10:57+00:00,https://hirehi.ru/development/python-razrabotchik-71095,python разработчик
372,2026-08-03T12:13:08+00:00,https://t.me/ITjobsFeed/14882,"Founding Engineer (Full-Stack / Backend, AI)"
373,2026-08-03T12:13:12+00:00,https://hirify.me/jobs/772104-intern-ai-developer-fullstack,Intern AI Developer (Fullstack)
374,2026-08-03T12:13:15+00:00,https://hirify.me/jobs/796007-backend-developer-ai,Backend Developer (AI)
375,2026-08-03T12:13:19+00:00,https://hirify.me/jobs/796012-backend-developer-python-ai,Backend Developer (AI)
376,2026-08-03T12:13:23+00:00,https://t.me/careerstation_pm/1275,Vibe Product Owner (AI-продукты)
377,2026-08-03T12:13:27+00:00,https://hirehi.ru/development/python-developer-71272,Python Developer
378,2026-08-03T12:13:30+00:00,https://hirehi.ru/analytics/analitik-dannykh-71250,Аналитик данных
379,2026-08-03T16:11:01+00:00,https://hirify.me/jobs/796482-ai-product-lead,AI Product Lead
380,2026-08-03T16:11:05+00:00,https://hirify.me/jobs/776255-python-ai-engineer,Python AI Engineer
381,2026-08-03T16:11:09+00:00,https://hh.ru/vacancy/135661340,Lead Backend Developer / AI Engineer
382,2026-08-03T16:11:12+00:00,https://hh.ru/vacancy/135850021,Руководитель по искусственному интеллекту (Head of AI)
383,2026-08-03T16:11:16+00:00,https://hh.ru/vacancy/131960105,Senior Python Engineer (AI & Automation)
384,2026-08-03T16:11:20+00:00,https://hh.ru/vacancy/135852978,Senior AI Agent Engineer
385,2026-08-03T16:11:24+00:00,https://hh.ru/vacancy/135854121,AI Builder (AI Developer / Vibe Coder)
386,2026-08-03T16:11:27+00:00,https://hh.ru/vacancy/135278980,AI Engineer / AI Automation Specialist
387,2026-08-03T16:11:31+00:00,https://hh.ru/vacancy/135084322,AI Product Manager
388,2026-08-03T16:11:35+00:00,https://hh.ru/vacancy/135857263,Product Engineer (AI-first)
389,2026-08-03T16:11:39+00:00,https://rabota.sber.ru/search/product-manager-rnd-ml-4531936/,Product manager (RnD ML)
390,2026-08-03T16:11:42+00:00,https://geekjob.ru/vacancy/6a70b64044b8a09479073066,Junior/Middle Full-Stack Developer (AI-First)
391,2026-08-03T20:15:56+00:00,https://hirify.me/jobs/421455-nlp-developer-ai,NLP Developer (AI)
392,2026-08-03T20:15:59+00:00,https://hirehi.ru/management/prodakt-menedzher-71446,продакт-менеджер
393,2026-08-03T20:16:03+00:00,https://hh.ru/vacancy/135857318,"Руководитель проектов внедрения AI-решений (1С, Битрикс24)"
394,2026-08-03T20:16:07+00:00,https://hh.ru/vacancy/135289963,Продуктовый инженер (AI-агенты для переписок)
395,2026-08-03T20:16:10+00:00,https://hh.ru/vacancy/135857977,Technical Lead / Agent Engineer (AI-платформа) — Senior
396,2026-08-04T00:11:50+00:00,https://career.habr.com/vacancies/1000168022,"Backend-разработчик/Инженер автоматизации IT-операций (Python, AI/LLM)"
397,2026-08-04T10:31:14+00:00,https://t.me/careerstation_pm/1278,AI Продакт менеджер
398,2026-08-04T10:31:18+00:00,https://t.me/AI_vacancy/1571,Автор/эксперт курса «AI-инженер»
399,2026-08-04T10:31:22+00:00,https://t.me/aivacancychannel/4779,AI MOP ищет продуктового инженера (AI-агенты)
401,2026-08-04T10:31:29+00:00,https://hirehi.ru/development/ml-engineer-71746,ML Engineer
402,2026-08-04T10:31:33+00:00,https://t.me/aivacancychannel/4772,Ищу специалиста по комплексной AI-автоматизации бизнеса
403,2026-08-04T10:31:37+00:00,https://t.me/AI_vacancy/1570,AI-инженер / специалист по автоматизации бизнес-процессов
404,2026-08-04T10:52:58+00:00,https://rabota.sber.ru/search/techlead-agentic-ai-4542614/,TechLead Agentic AI
405,2026-08-04T10:53:02+00:00,https://rabota.sber.ru/search/menedzher-proektov-po-sozdaniyu-ii-agentov-4537645/,Менеджер проектов по созданию ИИ-агентов
406,2026-08-04T12:36:57+00:00,https://hirify.me/jobs/782293-senior-fullstack-developer-python-react,"Senior Fullstack Developer (Python, Django, React, LLM)"
407,2026-08-04T12:37:01+00:00,https://hh.ru/vacancy/135890546,Middle Agentic Engineer (Перспективный AI)
408,2026-08-04T12:37:04+00:00,https://rabota.sber.ru/search/agentic-ai-developer-4542611/,Agentic AI Developer
410,2026-08-04T12:37:12+00:00,https://hh.ru/vacancy/135192036,Технический продакт-менеджер (AI-платформа)
411,2026-08-04T12:37:15+00:00,https://hirehi.ru/analytics/sistemnyi-analitik-71858,Системный аналитик
412,2026-08-04T16:21:33+00:00,https://hirify.me/jobs/802006-fullstack-ai-engineer,Fullstack AI Engineer
413,2026-08-04T16:21:36+00:00,https://t.me/aivacancychannel/4789,Middle AI Software Engineer (C++/Python)
414,2026-08-04T16:21:40+00:00,https://hirify.me/jobs/766658-senior-backend-developer-ai,Senior Backend Developer (AI)
415,2026-08-04T16:21:44+00:00,https://hirify.me/jobs/710431-lead-backend-developer-c-ai,"Lead Backend Developer (C++, AI)"
416,2026-08-04T16:21:47+00:00,https://hirify.me/jobs/468122-ml-developer-llm-agents,ML-разработчик (LLM)
417,2026-08-04T16:21:51+00:00,https://hh.ru/vacancy/135903144,ИИ-разработчик (AI Developer / AI-driven Developer)
418,2026-08-04T16:21:55+00:00,https://t.me/ITjobsFeed/15015,Backend Software Engineer (Applied ML & LLM Systems)
419,2026-08-04T16:21:59+00:00,https://t.me/aivacancychannel/4790,AI-специалист по внедрению нейросетей
420,2026-08-04T16:22:02+00:00,https://hirify.me/jobs/697070-ai-assistant-developer-python,AI Assistant Developer (AI)
421,2026-08-04T16:22:06+00:00,https://hirify.me/jobs/449633-ml-developer-ai-python-java,ML Developer (AI)
422,2026-08-04T16:22:10+00:00,https://hirehi.ru/development/ml-razrabotchik-71985,ML разработчик
423,2026-08-04T16:22:14+00:00,https://hirehi.ru/development/c-razrabotchik-71984,C++ разработчик
424,2026-08-04T16:22:17+00:00,https://hh.ru/vacancy/135897887,Python Developer (AI-агенты)
425,2026-08-04T16:22:21+00:00,https://rabota.sber.ru/search/middle-data-scientist-golos-klienta-4552711/,Middle Data Scientist (Голос клиента)
426,2026-08-04T16:22:25+00:00,https://hirify.me/jobs/742042-ml-services-developer-ai,Разработчик ML-сервисов (Java/Go/Python)
427,2026-08-04T21:33:24+00:00,https://hirify.me/jobs/804535-senior-ai-agent-developer,Старший Разработчик Агентов Для Бизнеса В Лавку (AI)
428,2026-08-04T21:33:27+00:00,https://hirify.me/jobs/804281-developer-intern-ai-automation,Developer Intern (AI Automation)
429,2026-08-04T21:33:31+00:00,https://hirehi.ru/management/starshii-menedzher-produkta-72105,старший менеджер продукта
430,2026-08-04T21:33:35+00:00,https://hh.ru/vacancy/135327464,AI-инженер (автоматизация бизнеса)
431,2026-08-05T04:15:37+00:00,https://hirify.me/jobs/806331-senior-ai-developer-python-langchain,Senior AI Developer (AI)
432,2026-08-05T04:15:41+00:00,https://hirify.me/jobs/805864-backend-platform-developer-llm,Backend/Platform Developer (LLM)
433,2026-08-05T08:10:28+00:00,https://careers.epam.com/en/vacancy/blt0b716349b1cb6058_en,Generative AI Systems Architect
