url,occurrences,telegram_message_ids,site_group_ids
https://t.me/betterdatacommunity/77683,"532 749",""
https://t.me/ITjobsFeed/15165,"541 762",""
https://t.me/neurodromo/4187,"551 733",""
https://t.me/opento_data/841,"556 752",""
https://t.me/ITjobsFeed/15208,"563 763",""
https://t.me/workitkz/7698,"566 736",""
https://t.me/vakansii_ai/1680,"568 751",""
https://hirify.me/jobs/817450-software-architect-ai,"569 840",""
https://rabota.sber.ru/search/python-razrabotchik-v-komandu-kiberbezopasnosti-ai-agentov-4554247/,"575 1016","c9138e4d6f55effe1789a59ff1a2b31febad19b9b956181237d0e07e9a7a7e58"
https://hirehi.ru/vacancies/ml-ai,"589 777 1107 1205","4ef1e8fb9242f052eb593103aa0982742d54f45a850b28447d2071be17869513"
https://hh.ru/vacancy/135915109,"597 827","83df377d5dc0c893f04a24bee974d78acb35a5b2786f40f67c76e754f4ced604"
https://t.me/ITjobsFeed/15328,"608 730",""
https://hh.ru/vacancy/136050443,"609 890",""
https://t.me/vakansii_ai/1686,"618 767",""
https://t.me/AI_vacancy/1584,"620 776",""
https://t.me/opento_data/843,"625 770",""
https://t.me/llm_jobs/36,"632 731",""
https://t.me/aivacancychannel/4885,"636 753",""
https://hh.ru/vacancy/136072543,"638 796 1176","c9035d981d666b2190ce85a67f3a4b7b9064f6d671ca230c0bfda789a893dfd1"
https://t.me/ITjobsFeed/15379,"640 766",""
https://hh.ru/vacancy/136038929,"656 813","db79207bb4433912e354105f22ff66ce0852bede94cb3fbd6c7bbd7e94080f5c"
https://career.habr.com/vacancies/1000168143,"659 748 1047 1140","e44a54408e0198f7bf41ab598b4f7709707f4bb9385f85072e08cc37ad56f8ee"
https://t.me/aivacancychannel/4901,"664 754",""
https://t.me/aivacancychannel/4909,"665 755",""
https://t.me/workitkz/7706,"668 760",""
https://t.me/aivacancychannel/4914,"674 739",""
https://hh.ru/vacancy/136134777,"676 835","266db77434e5fc24fc09004be85620536286338b7f14f1eaa5e728233cfff8c5"
https://rabota.sber.ru/search/starshiy-razrabotchik-vladelec-proekta-multiagentnoy-sistemy-dka-4528829/,"680 1017","bc549bc1c4041d655cda0f39f2bf1b8173c77b9709a8116032cbb5caf970d65f"
https://t.me/AI_vacancy/1590,"681 758",""
https://t.me/ITjobsFeed/15489,"682 732",""
https://t.me/aivacancychannel/4921,"701 756",""
https://t.me/ITjobsFeed/15544,"702 759",""
https://t.me/ITjobsFeed/15570,"708 769",""
https://hirehi.ru/management/product-lead-for-ai-products-76040,"719 745",""
https://geekjob.ru/vacancy/6a7c9eb1b43c167d6b03a748,"722 811",""
https://career.habr.com/vacancies/1000168185,"781 1101 1197","8139be1b49f6f76874d133ac501ab22e70657f7128cd03a96c476abc4bb92c63"
https://hh.ru/vacancy/136152968,"843 1062",""
https://career.habr.com/vacancies/1000168230,"870 1085 1180","25c92d91a0a5a287361a529fe0806b0e32a326a0f8866e9eb5577ff3b567c498"
https://t.me/opento_data/848,"882 1104",""
https://rabota.sber.ru/search/ml-engineer-ai-agents-python-4560627/,"885 1066 1157","7440dfce6f2c6d8023b5766f17c9d87f0cee30ebc2eff6c1c86e9ce237bd3766"
https://t.me/ITjobsFeed/15856,"893 1069",""
https://career.habr.com/vacancies/1000167837,"918 1050",""
https://t.me/aivacancychannel/5059,"919 1162","532c06ab2d71ed938ce1ae80753136bfa93f5b72038d6862e154948e2c0e9aaf"
https://t.me/AI_vacancy/1603,"920 1106 1203","6c5e63f6f8f2459135c090d1949faab1a966515d56dcae7972f7147563e0fb32"
https://t.me/aivacancychannel/5068,"925 1028 1120","9caf95d8d68a8c6011781eff27d8dd1a059a95d5410da8dbcecf364712bd6bb0"
https://t.me/aivacancychannel/5074,"939 1163","0ddbf7e1e6d992ac9b7c9bc46ef3e01efd243c1ac5d29b28ae13bc6c5f8fa631"
https://getmatch.ru/vacancies/35881-razrabotchik-ai-razrabotchik-llm,"956 1042 1208","51852a2b0a43252eb8bb9f0f312ddade47285175acd53deab5ff57749c8f531d"
https://t.me/ITjobsFeed/16048,"960 1088","dd3f6fe1aaf6d8382cb3b75afa205b90ede26ec60bd33f69779ec2c3d8a9de6e"
https://t.me/aivacancychannel/5093,"963 1092 1121","bfd4fa21454efd632f4eea864d0edd29b573c7f82cb0dcaf15722b2618f16359"
https://t.me/neurodromo/4266,"965 1123","892478cad51a8c99691e1662a3d5c76e3cc21cf3102ce21bfa7d51d2e9358fc3"
https://t.me/aivacancychannel/5141,"967 1030 1122","4e7c9e6bdc3d414ab2b32f6c793b2d5e8de15389676495fe1a43cdee3d2b549b"
https://t.me/aivacancychannel/5151,"968 1031 1124","ea7e49c1da8fde97a9b13ee1104387cb34c27f296475b8a012116496d98cc695"
https://t.me/aivacancychannel/5154,"969 1032 1125","fee51edbfc8e743314891c89e99350c959a0a6b0400eb50cda72e30448078db3"
https://career.habr.com/vacancies/1000166542,"975 1049 1141","9e1e4fe433d90b0f83dbbf27c029f8a13f205bfa9f954937eaccb1540fdd2928"
https://career.habr.com/vacancies/1000167097,"978 1051 1145","3b28b61c2762e53cf340e559b32928320ad7eab38eacba165ef74f13f790069a"
https://rabota.sber.ru/search/ai-tech-lead-ai-implementation-lead-agentic-ai-4537676/,"987 1067 1158","058dadb53b4fa5e6c68bf673369389d69291a65059dd1da681b20210eb6031f6"
https://t.me/neurodromo/4278,"991 1071 1166","3bad07500273bf8bc0ab5586f48af7ab1c8d3181f15b98e6d2121af0245a7053"
https://t.me/aivacancychannel/5127,"992 1074 1164","a5974a2f1ed066ef58ed3d33800f04091095cc4d52cf6656b2775814e88d78e5"
https://hh.ru/vacancy/136483612,"1001 1083 1172","083ce86f21fcd297c130ce686e2cdf07025d4558a446a4c2b1fd5d4ae59104a3"
https://career.habr.com/vacancies/1000168324,"1006 1054 1181","e34db5f30d251444c59aa67b0cd0d649b40c5fbd3a54978e6025dfef8febec7c"
https://t.me/ITjobsFeed/16031,"1007 1200","f3b3c1ba8fe2d73ea775dadb16a35a8aac5dad5426d4e64f6adf75943b7426fb"
https://career.habr.com/vacancies/1000167783,"1014 1048 1142","e1107eb6d4a85b71ff34e207d48ad6bcd826f19396d18abb1ab9482b254df707"
https://t.me/aivacancychannel/5098,"1021 1105 1202","1e285e3183e5f85a8c8c30542afe7ac96d5973db1e19919622bad888db30f608"
https://t.me/neurodromo/4285,"1029 1127","9f2bfc7f94cb8ae372f6dfc2ffa3681cb5d1e5f21c50968d9c4a42e79b94eb5f"
https://t.me/aivacancychannel/5203,"1033 1130","50cb52c724537e001aef750e3a3783a6ff22e41be5eda8b130f667851ff1c807"
https://career.habr.com/vacancies/1000168342,"1043 1215","96500a5a824711a98b078f5a2adefc9c90be363234d8af28887a0fcb61de4507"
https://career.habr.com/vacancies/1000167313,"1046 1138","105714c98418cb079c67c44b3b0ef22c10afe268e569856accf5ba9bd2fdc1f5"
https://hirify.me/jobs/917079-ai-backend-developer-go,"1057 1147","aea88eee796bb1e96e32a807f05ca3694c422cc43ea9c4a50cde61bb7ea2af4c"
https://t.me/remote_ai_jobs/382,"1068 1161","e54fb04bb4fe09380fcbf03b37dc9671266d310d13e1ba7bfa85270cf401078b"
https://t.me/aivacancychannel/5169,"1075 1167","d0c2b9b920a4bb482887bfc451cb67759466718cc984a0b74a2f6cf874d01b55"
https://t.me/AI_vacancy/1609,"1076 1168","7267350ddf391e623ad7cd2f57ee6edb59a381fb0d41b534afb223f5623de176"
https://getmatch.ru/vacancies/35866-ai-architect-enterprise-architect-v,"1077 1211","52aa7c4455b9efcb64db3b3387098f99d86dbebca1686b2a1e11b42a190b346b"
https://rabota.sber.ru/search/sistemnyy-analitik-ai-skill-engineer-4538531/,"1082 1178","2d695bbed11fe947a1f1ac510e79e37413cf5312f653c591c938c21525a885cd"
https://t.me/ITjobsFeed/16294,"1091 1185","85604264eaa68895f10dc7f490e9d5842a89054ae433b8e69686ae4fa9818613"
https://getmatch.ru/vacancies/35870-senior-ai-enabled-engineer,"1095 1212","6bb751cbac526f860e11ad9880c4d3bb700c62a64403be72744c0bd6a8e4cb38"
https://career.habr.com/vacancies/1000168160,"1096 1192","1a7021ee86353e965df8d5211cec818289f73bff8030c2e66933e1bcacbe5a34"
https://career.habr.com/vacancies/1000166528,"1097 1191","c4ef5e23afd5b98a430a5093c785a4c76a45af12669f2ddbce22f3a377973c4a"
https://career.habr.com/vacancies/1000168366,"1098 1139","0d9ec0a4db7d47a360818cd7a462992946f335f700467d5290faee0ae4cd681b"
https://t.me/ITjobsFeed/15894,"1102 1199","ac840ce85b434ef74950c1b112bb8a393bfc58ad2873bd1c4f0e0066237e4dc1"
https://getmatch.ru/vacancies/35877-inzhener-agentnogo-programmirovaniia,"1108 1213","ebed55fb3a5b3d69e0180adc0cea1692b8f2203ebc4f80671fbf06a01a9d8d6f"
https://career.habr.com/vacancies/1000164856,"1112 1218","e26ef5eb7e45c7cd239cf32906a10ed3aed25adc2cdaa527c0a9943e9a89adb0"
https://career.habr.com/vacancies/1000168217,"1113 1219","b8c73343150af73f48567ffa9bf5dffe531a8f212a7b5a9b12ebe7983aee9ce1"
https://getmatch.ru/vacancies/35920-ai-agent-engineer-1-to-1000,"1115 1169","c5d9dac168bacf5ef041d2f2104cf2f7f4db38aabc66ae33625354d29d965b51"
*** Add File: reports/telegram_duplicate_urls_summary_2026-08-25.md
# Дубли Telegram

Срез: 2026-08-25T14:48:37.454Z

Найдено групп повторных URL: 158. Поле `telegram_message_ids` содержит сообщения, в которых URL опубликован повторно. Система и сайт не изменялись.

